P[day],d[hour]
8.872054150000000305e+00,3.659339600000000026e+00
1.497144669999999955e+00,2.402415899999999827e+00
1.379053150000000016e+01,3.301000000000000156e+00
7.363095200000000506e-01,6.894384999999999541e-01
1.035566000000000031e+01,3.326000000000000068e+00
2.101530470000000150e+01,4.315000000000000391e+00
3.512574719999999928e+01,2.838999999999999968e+00
1.050543616999999941e+01,2.485040099999999974e+00
6.078424700000000236e+00,2.029999999999999805e+00
1.766487199999999902e+01,2.720000000000000195e+00
2.817220000000000013e+01,3.120000000000000107e+00
3.119071560000000076e+00,1.158597400000000111e+00
6.387820160000000413e+00,1.455185100000000009e+00
6.724900000000000322e-01,1.800999999999999934e+00
7.851908199999999560e+00,1.631872599999999895e+00
1.026074999999999982e+01,7.447000000000000064e+00
3.377351200000000109e+00,3.714999999999999858e+00
3.824082639999999866e+00,2.517252099999999881e+00
8.600755700000000559e+00,3.303999999999999826e+00
3.455478644000000088e+01,5.771669000000000160e+00
1.738904538999999971e+01,2.651654100000000014e+00
2.601740060999999855e+02,2.405270949999999885e+01
6.906778300000000037e+00,6.211000000000000298e+00
2.122367249999999927e+00,1.585536499999999904e+00
1.534190949999999987e+01,2.736000000000000210e+00
1.195396839999999905e+00,1.575229299999999943e+00
1.069530830000000066e+01,2.044000000000000039e+00
1.191331446000000049e+01,4.009688999999999837e+00
8.001665600000000822e+00,4.560775699999999766e+00
3.531589700000000054e+00,2.689000000000000057e+00
3.518964444000000213e+01,3.325402899999999828e+00
3.524585900000000160e-01,8.508710999999999913e-01
2.726952215000000024e+01,2.463321500000000164e+00
2.994263039999999876e+00,6.917230899999999849e+00
2.265396069999999895e+01,3.467999999999999972e+00
4.019755499999999593e+00,2.688000000000000167e+00
5.433728999999999587e+00,1.172584999999999988e+00
3.076682749999999800e+00,1.260399300000000000e+00
7.827649500000000149e-01,1.262148100000000106e+00
4.347400000000000375e+00,4.684000000000000163e+00
1.306130000000000013e+00,6.340000000000000080e-01
7.397224999999999717e+00,1.699999999999999956e+00
1.566923221000000055e+01,4.562852999999999604e+00
3.711334399999999811e-01,4.918186999999999975e-01
1.910470192000000011e+01,3.251672800000000141e+00
1.065566899999999961e+01,7.838000000000000078e+00
3.737881579999999815e+00,3.014586400000000221e+00
4.937701320000000393e+00,2.234669199999999911e+00
2.334185357000000138e+01,6.412937300000000285e+00
4.924455987999999707e+01,6.580714500000000022e+00
7.994036720000000429e+00,4.271047000000000260e+00
5.983945099999999684e+00,5.243999999999999773e+00
1.838770809000000028e+01,6.405153000000000318e+00
2.988760699999999826e+00,2.794000000000000039e+00
4.520726500000000314e+00,4.405999999999999694e+00
5.456640000000000157e+00,4.161999999999999922e+00
6.162769999999999726e+01,6.400999999999999801e+00
1.114528999999999925e+01,1.500999999999999890e+00
4.880974000000000146e+00,1.679999999999999938e+00
6.203496000000000343e+00,5.714999999999999858e+00
3.697723750000000198e+00,9.188130000000002129e-01
3.360137710000000055e+00,1.413245000000000084e+00
5.660569319999999571e+00,1.663170400000000049e+00
1.137956533999999920e+01,2.235030500000000142e+00
3.993441830000000081e+00,1.969306500000000071e+00
4.808498300000000114e+00,1.959999999999999964e+00
1.962293250000000100e+00,3.091000000000000192e+00
4.039709000000000216e+00,3.803999999999999826e+00
3.551405799999999946e+00,2.575000000000000178e+00
2.350569800000000154e+00,2.767999999999999794e+00
3.901490400000000136e+00,4.830000000000000071e+00
1.926803700000000008e+00,1.399999999999999911e+00
2.592618419999999979e+00,1.479999999999999982e+00
7.770380000000000065e-01,1.520000000000000018e+00
2.018019600000000136e+00,1.967000000000000082e+00
1.809531589999999923e+01,2.626999999999999780e+00
5.876891800000000110e+00,4.645999999999999908e+00
3.119840389999999797e+00,1.764672299999999971e+00
3.936557800000000107e+00,2.193000000000000060e+00
3.246208010000000144e+00,3.420151300000000116e+00
9.088163800000000236e+00,3.402000000000000135e+00
2.154848020000000197e+00,1.625999999999999890e+00
3.439195429999999831e+00,1.668109599999999970e+00
4.674737300000000317e+00,1.699999999999999956e+00
2.898975800000000103e+00,1.306999999999999940e+00
3.244314099999999979e+00,2.778999999999999915e+00
4.544556899999999899e+00,1.461999999999999966e+00
3.493626400000000132e+00,3.556999999999999940e+00
6.607662000000000369e+00,4.517000000000000348e+00
4.353326000000000029e+00,2.009999999999999787e+00
1.348335000000000061e+00,1.770000000000000018e+00
5.414653999999999634e+00,2.770000000000000018e+00
1.470885999999999960e+01,3.600000000000000089e+00
3.177483500000000127e+00,2.984199999999999964e+00
4.040295000000000414e+00,3.073999999999999844e+00
9.573083000000000453e+00,3.684000000000000163e+00
5.640437479999999937e+01,4.068999999999999950e+00
3.801621700000000104e+00,3.222999999999999865e+00
4.066442799999999913e+00,2.105999999999999872e+00
4.901980400000000238e+00,1.300000000000000044e+00
3.581913399999999914e+00,2.230999999999999872e+00
5.197685840000000113e+00,1.881073699999999960e+00
1.606752201999999841e+01,2.618238199999999960e+00
9.151277600000000234e+00,2.616000000000000103e+00
4.900589399999999984e-01,1.012332800000000033e+00
1.246100863999999930e+01,3.319577699999999965e+00
2.922466089999999905e+00,5.556025499999999617e+00
5.538329000000000057e+00,2.226388800000000057e+00
1.068860835000000087e+01,2.667224500000000109e+00
3.008177966999999953e+01,3.934255999999999975e+00
1.796359999999999957e+01,3.761000000000000121e+00
2.880719800000000053e+00,1.850000000000000089e+00
1.158901289999999973e+00,1.168870199999999970e+00
1.858662419999999926e+00,2.052579699999999896e+00
9.191079150000000197e+00,3.055677000000000199e+00
1.636487303999999909e+01,4.047830199999999934e+00
2.251301333000000113e+02,4.129239400000000337e+00
3.103455759999999941e+01,1.160599999999999987e+01
8.268689999999999429e+01,7.540000000000000036e+00
4.828190999999999917e+02,1.114000000000000057e+01
7.245496300000000112e+00,2.048000000000000043e+00
1.219148000000000032e+01,3.063000000000000167e+00
4.280879999999999797e+00,3.334000000000000075e+00
1.033115120000000076e+01,5.775000000000000355e+00
1.522998499999999922e+00,1.195999999999999952e+00
5.481551099999999455e-01,9.824851000000000001e-01
5.458838499999999705e+00,3.725999999999999979e+00
1.789989999999999881e+01,5.339999999999999858e+00
2.091084060000000022e+01,4.477999999999999758e+00
1.221993460999999925e+01,4.716631800000000041e+00
1.265232480000000104e+00,1.235999999999999988e+00
1.630757000000000012e+00,1.399999999999999911e+00
4.872190400000000032e+00,2.584000000000000075e+00
2.930289000000000144e+00,1.939999999999999947e+00
6.387584170000000228e+00,2.508530400000000160e+00
2.326811000000000185e+00,1.669099000000000110e+00
3.792622000000000160e+00,1.772999999999999909e+00
1.059054700000000082e+01,4.258000000000000007e+00
4.772710000000000008e+00,3.126999999999999780e+00
1.239153359999999982e+00,4.887749000000000121e-01
1.548354170000000085e+00,1.203092499999999898e+00
7.512470369999999775e+01,8.599000000000000199e+00
1.457289854000000062e+01,2.562349699999999952e+00
6.983907199999999982e+00,5.075999999999999623e+00
4.465687999999999880e-01,1.310000000000000053e+00
1.077883100000000027e+01,3.750000000000000000e+00
2.571239999999999881e+01,4.540000000000000036e+00
7.703000000000000114e+01,6.980000000000000426e+00
1.651147060000000000e+00,9.418020999999999754e-01
4.773022000000000276e+01,6.959999999999999964e+00
3.771106629999999793e+00,2.337506100000000142e+00
5.383438800000000413e+00,1.247000000000000108e+00
4.661598299999999639e+00,4.240999999999999659e+00
5.098780200000000207e+00,9.050000000000000266e-01
6.402512999999999899e+00,3.907000000000000028e+00
3.407599999999999962e+00,3.689999999999999947e+00
5.003775380000000439e+00,3.652790200000000098e+00
3.633573539999999991e+00,1.780907699999999982e+00
1.977163669999999929e+00,1.037502799999999947e+00
1.123659770000000080e+01,2.291999999999999815e+00
9.977313450000000472e+00,2.124226699999999912e+00
1.605111665000000087e+01,1.393171600000000065e+00
3.742396000000000100e+01,3.314000000000000057e+00
2.780977999999999994e+01,2.777000000000000135e+00
9.531366000000000227e+00,1.673000000000000043e+00
5.169914210000000310e+01,4.371000000000000441e+00
8.483868999999999971e+01,5.193999999999999950e+00
1.928800400000000081e+01,1.979999999999999982e+00
4.884793700000000349e+00,2.509999999999999787e+00
5.602447749999999616e+00,2.996034700000000051e+00
1.227730618000000007e+01,4.306594099999999870e+00
8.246630700000000758e+00,2.459217399999999998e+00
1.566532040000000059e+01,2.971999999999999975e+00
4.633615500000000331e+00,3.556999999999999940e+00
2.797031599999999951e+00,2.185000000000000053e+00
8.389675273999999661e+01,1.304171419999999948e+01
1.392975000000000074e+00,1.160808599999999968e+00
1.041890849999999924e+00,1.206510600000000100e+00
3.816730000000000178e+00,1.804999999999999938e+00
8.595449999999999591e+00,2.486000000000000210e+00
8.324917199999999795e+00,1.405999999999999917e+00
7.656600000000000072e-01,1.451999999999999957e+00
3.279717799999999794e+00,3.602399999999999824e+00
1.062658369999999941e+01,5.415000000000000036e+00
3.739568769999999986e+00,2.022471799999999931e+00
3.183791999999999955e+00,2.456999999999999851e+00
1.109935959999999966e+01,3.169000000000000039e+00
4.327650000000000219e+00,3.181000000000000050e+00
1.016050000000000075e+01,3.722999999999999865e+00
3.684969999999999857e+00,4.535999999999999588e+00
1.823737100000000000e+00,1.346999999999999975e+00
1.510884319999999947e+00,6.051499999999999657e-01
2.421936999999999784e+00,7.005000000000000115e-01
4.049218999999999902e+00,8.145000000000000018e-01
6.099564789999999626e+00,9.385000000000000009e-01
9.207539999999999836e+00,1.048000000000000043e+00
1.235355569999999936e+01,1.151999999999999913e+00
1.877286600000000050e+01,1.268999999999999906e+00
3.030071459999999828e+00,2.546667100000000072e+00
2.470611420000000003e+00,1.794486000000000026e+00
1.306188020000000005e+00,1.417774599999999996e+00
3.553928340000000130e+00,3.634138800000000113e+00
1.482245100000000093e+00,1.594999999999999973e+00
2.413149999999999906e+01,6.419999999999999929e+00
8.243800000000000239e+00,4.660000000000000142e+00
1.239600000000000080e+01,5.589999999999999858e+00
4.416989999999999839e+01,7.440000000000000391e+00
2.519914560000000137e+00,3.712136300000000055e+00
3.092759539999999863e+00,2.216720399999999813e+00
2.849382799999999882e+00,3.831999999999999851e+00
3.585707610000000045e+00,2.707206499999999849e+00
9.255419999999999758e-01,2.592999999999999972e+00
1.755428540000000037e+00,1.772998599999999980e+00
7.872893679999999783e+00,3.759957800000000017e+00
9.289681800000000322e+00,5.272000000000000242e+00
5.722260000000000346e+00,2.648000000000000131e+00
3.722462590000000127e+00,2.595677999999999930e+00
3.778340120000000191e+00,2.829629999999999868e+00
4.542159400000000069e+00,4.293999999999999595e+00
1.548724519999999938e+00,2.825853099999999785e+00
1.002059977999999951e+01,5.759169400000000216e+00
4.046065650000000069e+00,4.917829399999999573e+00
2.499799599999999788e+00,2.865171000000000134e+00
1.091416699999999906e+00,2.774000000000000021e+00
3.611262060000000051e+00,3.537744700000000186e+00
1.274924600000000074e+00,2.782999999999999918e+00
2.977644600000000086e+00,2.962000000000000188e+00
3.372876999999999903e+00,2.634259999999999824e+00
3.288787759999999949e+00,3.416360200000000180e+00
4.177992899999999565e+00,4.144000000000000128e+00
5.748134359999999887e+00,2.672012099999999890e+00
4.353233900000000212e+00,3.869000000000000217e+00
1.155097420000000064e+01,3.571000000000000174e+00
5.322050510000000401e+00,3.881596399999999836e+00
7.133517999999999581e+00,3.005999999999999783e+00
1.011533589999999982e+00,1.620145299999999899e+00
2.176487470000000091e+00,3.440372299999999939e+00
1.401378400000000024e+00,1.704271499999999939e+00
5.215356680000000189e+00,5.544704699999999598e+00
3.634444699999999973e+00,3.870999999999999996e+00
5.924266130000000352e+00,2.889444899999999983e+00
2.243847099999999983e+00,2.573999999999999844e+00
2.235986459999999898e+00,1.525433199999999934e+00
3.310669199999999979e+00,3.703386699999999809e+00
2.052868370000000109e+00,2.620112799999999798e+00
2.278574949999999877e+00,2.159825000000000106e+00
1.769012100000000087e+00,1.017295300000000013e+00
4.602730000000000210e+00,4.022999999999999687e+00
8.803680299999999903e+00,2.996999999999999886e+00
3.752062000000000008e+00,3.680055999999999994e+00
5.644211239999999741e+00,2.980996000000000201e+00
4.533462400000000336e+00,3.619000000000000217e+00
3.332618870000000122e+00,3.562006600000000134e+00
3.836161909999999953e+00,2.384633700000000189e+00
3.951628299999999872e+00,1.939200000000000035e+00
3.656880000000000130e+00,3.541999999999999815e+00
3.840431900000000009e+00,5.241999999999999993e+00
3.118536000000000197e+00,2.043273999999999813e+00
3.768498099999999962e+00,2.726999999999999869e+00
5.405358299999999616e+00,4.858999999999999986e+00
9.624666500000000013e+00,4.296999999999999709e+00
1.609688400000000019e+00,2.232000000000000206e+00
1.777110879999999948e+00,1.566952799999999923e+00
6.930303679999999744e+00,4.115957899999999725e+00
5.443535400000000024e+00,3.500000000000000000e+00
2.021958300000000097e+00,2.681000000000000050e+00
4.153662399999999977e+00,1.701999999999999957e+00
5.610773710000000136e+00,6.338483400000000323e+00
3.735483799999999910e+00,4.142000000000000348e+00
2.344775199999999948e+00,1.814000000000000057e+00
3.818627600000000122e+00,4.282000000000000028e+00
5.477443300000000015e+00,5.277000000000000135e+00
1.386651899999999937e+00,2.300675099999999862e+00
4.233707800000000354e+00,2.008000000000000007e+00
3.065292599999999812e+00,2.605999999999999872e+00
3.899383139999999859e+00,5.185734700000000252e+00
3.071718160000000086e+00,1.598342600000000058e+00
3.344840399999999825e+00,3.322000000000000064e+00
9.414525000000000254e-01,2.049999999999999822e+00
3.409156789999999937e+00,3.206786099999999973e+00
4.519511969999999934e+00,3.145779899999999962e+00
3.377111370000000168e+00,2.450802899999999784e+00
4.111772290000000218e+00,2.129688999999999943e+00
5.179579999999999629e+00,4.524000000000000021e+00
9.387549999999999173e+00,4.607999999999999652e+00
5.026799549999999783e+00,2.754043999999999937e+00
5.141239999999999810e+00,5.405000000000000249e+00
2.724032999999999927e+00,4.333599999999999675e+00
7.888392499999999918e-01,1.596710700000000038e+00
5.367770000000000152e+00,4.270999999999999908e+00
2.878664099999999948e+00,2.206999999999999851e+00
6.246225199999999589e+00,4.250836099999999895e+00
2.152163020000000149e+00,1.753196600000000105e+00
4.899646100000000004e+00,3.069999999999999840e+00
4.322622939999999581e+00,3.369902499999999801e+00
3.532821999999999907e+00,3.443119999999999958e+00
2.944428359999999856e+00,2.430189799999999956e+00
2.340990899999999986e+00,2.500000000000000000e+00
3.764873000000000136e+00,2.759996000000000116e+00
2.756739490000000181e+00,2.380856500000000153e+00
3.408616410000000041e+00,3.318614499999999801e+00
3.922712199999999871e+00,2.555000000000000160e+00
1.846837250000000097e+00,2.757917099999999788e+00
3.405888299999999980e+00,2.363999999999999879e+00
2.718625600000000198e+00,2.129000000000000004e+00
1.219838210000000034e+00,2.834180400000000155e+00
4.317685899999999855e+00,1.822000000000000064e+00
3.161569699999999816e+00,3.142579200000000128e+00
1.537364490000000083e+00,1.859600399999999931e+00
3.577189090000000071e+00,3.066997800000000218e+00
6.871814999999999785e+00,4.660800000000000054e+00
4.054869550000000267e+00,2.806340899999999916e+00
1.338230709999999934e+00,2.153389799999999799e+00
3.052401800000000165e+00,2.483000000000000096e+00
4.981678399999999840e+00,2.733000000000000096e+00
8.134736299999999476e-01,1.230676499999999951e+00
2.423822579999999949e+00,2.248401499999999942e+00
3.126077749999999877e+00,1.718536700000000028e+00
