t,f,df
5.254929160901374416e+02,1.000481724739074707e+00,2.738858165685087442e-04
5.255133503606921295e+02,1.000493049621582031e+00,2.738183829933404922e-04
5.255337845311296405e+02,1.000077486038208008e+00,2.737126487772911787e-04
5.255542186014426989e+02,1.000140666961669922e+00,2.737343311309814453e-04
5.255746528717645560e+02,1.000044107437133789e+00,2.738004550337791443e-04
5.255950870419692365e+02,1.000194072723388672e+00,2.737709146458655596e-04
5.256155212119338103e+02,1.000607609748840332e+00,2.738660841714590788e-04
5.256359553819056600e+02,1.000290870666503906e+00,2.738023176789283752e-04
5.256563895517610945e+02,1.000043392181396484e+00,2.737137838266789913e-04
5.256768238214935991e+02,1.000290513038635254e+00,2.738119219429790974e-04
5.256972578911154415e+02,1.000015854835510254e+00,2.738014154601842165e-04
5.257176920606216299e+02,1.000392436981201172e+00,2.738548791967332363e-04
5.257381263300048886e+02,1.000518560409545898e+00,2.736685273703187704e-04
5.257585604993946617e+02,9.999079704284667969e-01,2.737311297096312046e-04
5.257789945685508428e+02,9.996879100799560547e-01,2.737011818680912256e-04
5.257994288377012708e+02,9.996436834335327148e-01,2.737430331762880087e-04
5.258198630066253827e+02,1.000265836715698242e+00,2.737299364525824785e-04
5.258402970755487331e+02,1.000418305397033691e+00,2.738635230343788862e-04
5.258607313443499152e+02,1.000222444534301758e+00,2.737919858191162348e-04
5.258811655130411964e+02,9.997969269752502441e-01,2.738342736847698689e-04
5.259015995816153008e+02,1.000317454338073730e+00,2.737533359322696924e-04
5.259220338500672369e+02,1.000281572341918945e+00,2.738797920756042004e-04
5.259424679184085107e+02,1.000573992729187012e+00,2.738340408541262150e-04
5.259833363548532361e+02,1.000403165817260742e+00,2.738202165346592665e-04
5.260037704228452640e+02,1.000127196311950684e+00,2.738514740485697985e-04
5.260242045908380533e+02,1.000190138816833496e+00,2.738402690738439560e-04
5.260446388587079127e+02,1.000286698341369629e+00,2.738269104156643152e-04
5.260650729264671099e+02,1.000155091285705566e+00,2.738395414780825377e-04
5.260855071941041388e+02,9.999278783798217773e-01,2.737818576861172915e-04
5.261059413616312668e+02,9.999766945838928223e-01,2.738391340244561434e-04
5.261263754290412180e+02,9.997335076332092285e-01,2.737648901529610157e-04
5.261468096963362768e+02,9.994761347770690918e-01,2.737215836532413960e-04
5.261672438635068829e+02,1.000344514846801758e+00,2.738669281825423241e-04
5.261876780305683496e+02,9.999105930328369141e-01,2.738076436799019575e-04
5.262081121976225404e+02,9.997355937957763672e-01,2.736778988037258387e-04
5.262489805312798126e+02,9.996967911720275879e-01,2.737552567850798368e-04
5.262694147979855188e+02,9.997107982635498047e-01,2.737342147156596184e-04
5.262898488644641475e+02,1.000222563743591309e+00,2.737944596447050571e-04
5.263102830309435376e+02,1.000382661819458008e+00,2.738112525548785925e-04
5.263307172972999979e+02,9.994273185729980469e-01,2.737675386015325785e-04
5.263511513635457959e+02,1.000344157218933105e+00,2.737865434028208256e-04
5.263715855296759401e+02,1.000286221504211426e+00,2.738137554842978716e-04
5.263920197957995697e+02,1.000005602836608887e+00,2.737892209552228451e-04
5.264124538616961217e+02,9.998207688331604004e-01,2.738128823693841696e-04
5.264328880274770199e+02,1.000449180603027344e+00,2.738883486017584801e-04
5.264533222932514036e+02,9.996398091316223145e-01,2.737223985604941845e-04
5.264737563587987097e+02,1.000307798385620117e+00,2.738069742918014526e-04
5.264941906243475387e+02,1.000037193298339844e+00,2.737871254794299603e-04
5.265146247897719149e+02,1.000105381011962891e+00,2.737533068284392357e-04
5.265350588549699751e+02,9.999690651893615723e-01,2.737243485171347857e-04
5.265554931201695581e+02,1.000186800956726074e+00,2.737981849350035191e-04
5.265759272852446884e+02,9.999194741249084473e-01,2.737811300903558731e-04
5.265963613502099179e+02,1.000238656997680664e+00,2.738399489317089319e-04
5.266372297799025546e+02,1.000299930572509766e+00,2.738350012805312872e-04
5.266576638445185381e+02,9.994992613792419434e-01,2.737814502324908972e-04
5.266780981090196292e+02,9.997931718826293945e-01,2.737909380812197924e-04
5.266985322735126829e+02,9.997931122779846191e-01,2.737847680691629648e-04
5.267189663377794204e+02,9.999325871467590332e-01,2.738205948844552040e-04
5.267802688301089802e+02,1.000168919563293457e+00,2.737921313382685184e-04
5.268007030940279947e+02,9.995827674865722656e-01,2.738010080065578222e-04
5.268211372578225564e+02,1.000245451927185059e+00,2.737558970693498850e-04
5.268620055850769859e+02,9.997496604919433594e-01,2.737523464020341635e-04
5.268824397485223017e+02,9.997211694717407227e-01,2.737695758696645498e-04
5.269028740118592395e+02,1.000219464302062988e+00,2.737943723332136869e-04
5.269437422381743090e+02,9.994249343872070312e-01,2.737245813477784395e-04
5.269641765012784163e+02,9.997237920761108398e-01,2.737905306275933981e-04
5.269846105641481699e+02,1.000099420547485352e+00,2.737663453444838524e-04
5.270050447270114091e+02,9.997078180313110352e-01,2.737580798566341400e-04
5.270254789896498551e+02,1.000414729118347168e+00,2.738121547736227512e-04
5.270663472148007713e+02,9.993702769279479980e-01,2.736632886808365583e-04
5.270867814770899713e+02,9.998483061790466309e-01,2.738102921284735203e-04
5.271072156393784098e+02,9.999602437019348145e-01,2.737693430390208960e-04
5.271276497015423956e+02,9.996433258056640625e-01,2.737623290158808231e-04
5.271480839635987650e+02,1.000669717788696289e+00,2.738384937401860952e-04
5.271685181255379575e+02,1.000280857086181641e+00,2.737476897891610861e-04
5.271889521873526974e+02,1.000043392181396484e+00,2.737516188062727451e-04
5.272093864490598207e+02,1.000064134597778320e+00,2.738155308179557323e-04
5.272298206107661827e+02,1.000412344932556152e+00,2.738227776717394590e-04
5.272502547722324380e+02,9.998233914375305176e-01,2.737684699241071939e-04
5.272706889335895539e+02,1.000054478645324707e+00,2.738110197242349386e-04
5.272911230949393939e+02,9.994041919708251953e-01,2.737443719524890184e-04
5.273319914171879645e+02,1.000083208084106445e+00,2.737801696639508009e-04
5.273524254780786578e+02,9.993900060653686523e-01,2.736496389843523502e-04
5.273728597389635979e+02,9.996172785758972168e-01,2.737630275078117847e-04
5.273932938997386373e+02,9.994882345199584961e-01,2.737310132943093777e-04
5.274137279602800845e+02,9.996338486671447754e-01,2.737644826993346214e-04
5.274341622208157787e+02,9.993893504142761230e-01,2.736620954237878323e-04
5.274545963812415721e+02,9.994843006134033203e-01,2.737267350312322378e-04
5.274750305415509501e+02,9.995852112770080566e-01,2.737412287387996912e-04
5.274954647017366369e+02,9.997171163558959961e-01,2.737124741543084383e-04
5.275158988618131843e+02,9.998017549514770508e-01,2.737279864959418774e-04
5.275772013414534740e+02,1.000114798545837402e+00,2.737877657637000084e-04
5.275976355010643601e+02,9.999585747718811035e-01,2.737859613262116909e-04
5.276180697605523164e+02,1.000267744064331055e+00,2.737757167778909206e-04
5.276385038200460258e+02,1.000048995018005371e+00,2.737563336268067360e-04
5.276589380793011514e+02,1.000168085098266602e+00,2.738169860094785690e-04
5.276793722385627916e+02,1.000269532203674316e+00,2.737676550168544054e-04
5.276998062975908397e+02,9.997219443321228027e-01,2.737517352215945721e-04
5.277406747154091136e+02,9.998194575309753418e-01,2.737602917477488518e-04
5.277611087742043310e+02,9.999504685401916504e-01,2.737641625571995974e-04
5.277815430328773800e+02,9.995570182800292969e-01,2.737454487942159176e-04
5.278019771914405283e+02,1.000116944313049316e+00,2.737862523645162582e-04
5.278224112497700844e+02,1.000302672386169434e+00,2.737763861659914255e-04
5.278428455080938875e+02,9.997134208679199219e-01,2.736925671342760324e-04
5.278837137244045152e+02,1.000085711479187012e+00,2.737264148890972137e-04
5.279041479823790723e+02,9.995049834251403809e-01,2.736696333158761263e-04
5.279245821402437286e+02,9.993165731430053711e-01,2.736680035013705492e-04
5.279450162979919696e+02,9.997771382331848145e-01,2.737267932388931513e-04
5.279654504557329346e+02,9.995115995407104492e-01,2.737274917308241129e-04
5.279858846132483450e+02,9.995802640914916992e-01,2.736958558671176434e-04
5.280063187706473400e+02,9.999360442161560059e-01,2.737508330028504133e-04
5.280267529279226437e+02,9.998097419738769531e-01,2.737415488809347153e-04
5.280676212422549725e+02,1.000103354454040527e+00,2.737568574957549572e-04
5.281084895561143639e+02,9.997829198837280273e-01,2.737271715886890888e-04
5.281289237128148670e+02,1.000212907791137695e+00,2.737558679655194283e-04
5.281493578695080942e+02,9.994884133338928223e-01,2.736882306635379791e-04
5.281697920260921819e+02,9.999755620956420898e-01,2.737145114224404097e-04
5.281902262824442005e+02,9.993014931678771973e-01,2.736194874159991741e-04
5.282106603387874202e+02,9.992772340774536133e-01,2.736830792855471373e-04
5.282310944950222620e+02,9.995728731155395508e-01,2.737105824053287506e-04
5.282515287510250346e+02,9.997603893280029297e-01,2.737206523306667805e-04
5.282719628070190083e+02,1.000297307968139648e+00,2.736962633207440376e-04
5.282923969629046042e+02,9.997177124023437500e-01,2.736537717282772064e-04
5.283128312186745461e+02,1.000009775161743164e+00,2.737049653660506010e-04
5.283332652743192739e+02,9.997401833534240723e-01,2.736658789217472076e-04
5.283536994298556237e+02,1.000036001205444336e+00,2.737287140917032957e-04
5.283741336851599044e+02,1.000025153160095215e+00,2.737207687459886074e-04
5.283945677404553862e+02,1.000307798385620117e+00,2.737359609454870224e-04
5.284150018956424901e+02,9.998598098754882812e-01,2.736785390879958868e-04
5.284354361508303555e+02,1.000059008598327637e+00,2.736959722824394703e-04
5.284558703057773528e+02,9.998095035552978516e-01,2.737017348408699036e-04
5.284763044606152107e+02,1.000181913375854492e+00,2.736902679316699505e-04
5.284967386153366533e+02,1.000069379806518555e+00,2.737042377702891827e-04
5.285171727699344046e+02,9.999421834945678711e-01,2.737141912803053856e-04
5.285580410789116286e+02,9.996353387832641602e-01,2.736933529376983643e-04
5.285784752331601339e+02,9.997750520706176758e-01,2.736682654358446598e-04
5.285989093872994999e+02,1.000065684318542480e+00,2.736764727160334587e-04
5.286193435413224506e+02,1.000141143798828125e+00,2.736895403359085321e-04
5.286397776953381253e+02,9.998760819435119629e-01,2.736860187724232674e-04
5.286602118491282454e+02,1.000686645507812500e+00,2.737410250119864941e-04
5.286806460029183654e+02,9.999342560768127441e-01,2.736707974690943956e-04
5.287010801564683788e+02,9.997597932815551758e-01,2.736840106081217527e-04
5.287419484633501270e+02,1.000082135200500488e+00,2.736917231231927872e-04
5.287623825165501330e+02,9.993142485618591309e-01,2.736506285145878792e-04
5.287828167697589379e+02,9.999386668205261230e-01,2.736867172643542290e-04
5.288032509228505660e+02,9.998837113380432129e-01,2.736812748480588198e-04
5.288236849757013260e+02,9.997733235359191895e-01,2.736444876063615084e-04
5.288441192285608849e+02,1.000209927558898926e+00,2.736971364356577396e-04
5.288645533811868518e+02,9.996442794799804688e-01,2.736724272835999727e-04
5.288849876338063041e+02,1.000149488449096680e+00,2.736846508923918009e-04
5.289054216863150941e+02,9.998315572738647461e-01,2.736633177846670151e-04
5.289258558387082303e+02,9.999036788940429688e-01,2.736724563874304295e-04
5.289462900908620213e+02,9.995924234390258789e-01,2.736322931014001369e-04
5.289667241430215654e+02,9.997648000717163086e-01,2.736534515861421824e-04
5.289871582950654556e+02,9.994455575942993164e-01,2.736437891144305468e-04
5.290075925468700007e+02,9.995372295379638672e-01,2.736197493504732847e-04
5.290280266986810602e+02,9.997100830078125000e-01,2.736059250310063362e-04
5.290484607503749430e+02,1.000029444694519043e+00,2.736675669439136982e-04
5.290688950019466574e+02,9.996850490570068359e-01,2.736189053393900394e-04
5.290893291534084710e+02,1.000439167022705078e+00,2.736685855779796839e-04
5.291097632047531079e+02,9.997060894966125488e-01,2.735963789746165276e-04
5.291301974558591610e+02,9.999005198478698730e-01,2.736551396083086729e-04
5.291506316069717286e+02,1.000141143798828125e+00,2.736500755418092012e-04
5.291710656579671195e+02,9.996016025543212891e-01,2.735778980422765017e-04
5.292119340596036636e+02,1.000147581100463867e+00,2.737497852649539709e-04
5.292323681102498085e+02,9.992744922637939453e-01,2.735874440986663103e-04
5.292732365111878607e+02,1.000488758087158203e+00,2.736804599408060312e-04
5.292936707614790066e+02,1.000080347061157227e+00,2.736230671871453524e-04
5.293141048116594902e+02,9.997090697288513184e-01,2.736073511186987162e-04
5.293345389617243200e+02,9.995787739753723145e-01,2.736081951297819614e-04
5.293549732116662199e+02,9.999082684516906738e-01,2.736303722485899925e-04
5.293754072614974575e+02,1.000088810920715332e+00,2.736233000177890062e-04
5.293958414112130413e+02,9.998973011970520020e-01,2.736164315138012171e-04
5.294162755608122097e+02,1.000364542007446289e+00,2.736432652454823256e-04
5.294367097102876869e+02,9.997046589851379395e-01,2.735972811933606863e-04
5.294571438596540247e+02,9.999077916145324707e-01,2.736058668233454227e-04
5.294775780090130866e+02,9.999670386314392090e-01,2.736112801358103752e-04
5.294980121581465937e+02,9.993906021118164062e-01,2.735604066401720047e-04
5.295184463071636856e+02,9.992043972015380859e-01,2.735831658355891705e-04
5.295388805560578476e+02,9.997534155845642090e-01,2.735924499575048685e-04
5.295593146048413473e+02,9.995511174201965332e-01,2.735882881097495556e-04
5.295797487535091932e+02,1.000078558921813965e+00,2.736326132435351610e-04
5.296001830020541092e+02,1.000190854072570801e+00,2.736087772063910961e-04
5.296410511988069629e+02,9.999780058860778809e-01,2.735884918365627527e-04
5.296614854471190483e+02,9.998449683189392090e-01,2.735783928073942661e-04
5.296819194952040561e+02,9.994548559188842773e-01,2.735689922701567411e-04
5.297023537431741715e+02,9.999286532402038574e-01,2.735737070906907320e-04
5.297227878910198342e+02,9.994016289710998535e-01,2.735650923568755388e-04
5.297432219387555961e+02,9.997815489768981934e-01,2.735622401814907789e-04
5.297636561863764655e+02,9.998307824134826660e-01,2.735918969847261906e-04
5.297840903338728822e+02,9.997730255126953125e-01,2.735768212005496025e-04
5.298045243813758134e+02,9.997962713241577148e-01,2.735739690251648426e-04
5.298249586286474369e+02,9.998910427093505859e-01,2.735924499575048685e-04
5.298453927757946076e+02,9.997402429580688477e-01,2.734801091719418764e-04
5.298658269228326390e+02,1.000162243843078613e+00,2.736044116318225861e-04
5.298862610697542550e+02,9.998469352722167969e-01,2.735583111643791199e-04
5.299066952165521798e+02,1.000085353851318359e+00,2.735598827712237835e-04
5.299271293632409652e+02,1.000085830688476562e+00,2.735502202995121479e-04
5.299475635098133353e+02,1.000122070312500000e+00,2.735599991865456104e-04
5.299679976563784294e+02,9.998467564582824707e-01,2.735586313065141439e-04
5.300088660489418544e+02,9.995304346084594727e-01,2.735540037974715233e-04
5.300497342410308192e+02,9.996110796928405762e-01,2.735476300586014986e-04
5.300701683869046974e+02,9.995753169059753418e-01,2.735487360041588545e-04
5.300906025326548843e+02,9.995928406715393066e-01,2.735214948188513517e-04
5.301110367782966932e+02,1.000048637390136719e+00,2.735747548285871744e-04
5.301314708238205640e+02,9.999746680259704590e-01,2.735554298851639032e-04
5.301519049692215049e+02,9.999209642410278320e-01,2.735516754910349846e-04
5.301723392145140679e+02,1.000006079673767090e+00,2.735508605837821960e-04
5.301927732596886926e+02,9.995829463005065918e-01,2.735061279963701963e-04
5.302132074047403876e+02,9.992026090621948242e-01,2.735097659751772881e-04
5.302336416498001199e+02,9.995653629302978516e-01,2.735060406848788261e-04
5.302540756945090834e+02,1.000464200973510742e+00,2.735842135734856129e-04
